name,tag,gen,format,category,item,ability,nature,move1,move2,move3,move4,hp_ev,atk_ev,def_ev,spa_ev,spd_ev,spe_ev,hp_iv,atk_iv,def_iv,spa_iv,spd_iv,spe_iv,teratypes
Arceus,regular,9,nationaldexubers,singles,Mental Herb,,Impish,Trick Room,Taunt,Healing Wish,Extreme Speed,248,0,216,0,44,0,31,31,31,31,31,31,Steel|Ghost
Arceus,regular,9,battlestadiumsingles,singles,Silk Scarf|Life Orb|Lum Berry,,Adamant,Extreme Speed,Swords Dance/Dragon Dance,Shadow Claw/Earthquake/Grass Knot,Recover/Grass Knot,212,252,0,0,0,44,31,31,31,31,31,31,Normal|Ghost
Arceus,regular,9,godlygift,singles,Life Orb|Lum Berry,,Adamant,Swords Dance,Extreme Speed,Recover,Shadow Claw/Earthquake/Flare Blitz,252,252,0,0,4,0,31,31,31,31,31,31,Ground|Fire|Ghost|Normal
Arceus,regular,9,mixandmega,singles,Leftovers|Lum Berry|Life Orb,,Adamant,Extreme Speed,Flare Blitz/Shadow Claw,Swords Dance,Recover,248,252,8,0,0,0,31,31,31,31,31,31,
Arceus,regular,9,ubers,singles,Heavy-Duty Boots|Silk Scarf|Leftovers|Life Orb,,Adamant,Swords Dance,Extreme Speed,Shadow Claw,Taunt/Recover/Earthquake/Double-Edge,200,252,0,0,0,56,31,31,31,31,31,31,Fire|Ghost|Normal
Arceus,regular,9,ubers,singles,Leftovers|Heavy-Duty Boots,,Adamant,Bulk Up,Extreme Speed,Shadow Claw,Taunt/Recover,248,204,0,0,0,56,31,31,31,31,31,31,Fire
Arceus,regular,9,ubers,singles,Heavy-Duty Boots,,Impish|Bold,Iron Defense/Dragon Tail,Foul Play,Will-O-Wisp,Recover,252,0,252,0,4,0,31,31,31,31,31,31,Water|Fairy
Arceus,regular,9,anythinggoes,singles,Heavy-Duty Boots,,Adamant,Swords Dance,Extreme Speed,Shadow Claw,Recover,240,252,0,0,0,16,31,31,31,31,31,31,Fire|Normal
Arceus,regular,9,anythinggoes,singles,Heavy-Duty Boots,,Adamant,Bulk Up,Extreme Speed,Shadow Claw,Recover,252,164,0,0,76,16,31,31,31,31,31,31,Fire
Arceus,regular,9,anythinggoes,singles,Heavy-Duty Boots|Mental Herb|Lum Berry,,Adamant,Swords Dance,Extreme Speed,Shadow Claw,Stone Edge/Earthquake/Taunt,0,252,4,0,0,252,31,31,31,31,31,31,Normal|Fire
Arceus-Bug,regular,9,ubersuu,singles,Insect Plate,,Timid,Judgment,Earth Power/Flamethrower,Recover,Calm Mind,248,0,0,8,0,252,31,0,31,31,31,31,Water
Arceus-Bug,regular,9,ubersuu,singles,Insect Plate,,Timid,Ice Beam/Judgment,Stealth Rock/Thunder Wave,Earth Power/Thunder Wave,Recover,248,0,156,0,0,104,31,0,31,31,31,31,Water
Arceus-Bug,regular,9,ubers,singles,Insect Plate,,Timid,Ice Beam,Earth Power,Calm Mind,Recover,248,0,0,8,0,252,31,0,31,31,31,31,Water
Arceus-Dark,regular,9,ubersuu,singles,Dread Plate,,Timid,Judgment,Will-O-Wisp/Perish Song/Roar,Taunt,Recover,252,0,4,0,0,252,31,0,31,31,31,31,Fairy|Water|Poison
Arceus-Dark,regular,9,ubersuu,singles,Dread Plate,,Timid,Calm Mind,Judgment,Taunt/Fire Blast,Recover,252,0,0,4,0,252,31,0,31,31,31,31,Fairy|Fire|Poison
Arceus-Dark,regular,9,ubersuu,singles,Dread Plate,,Adamant,Swords Dance,Extreme Speed,Earthquake/Flare Blitz,Recover/Taunt,156,252,0,0,0,100,31,31,31,31,31,31,Normal
Arceus-Dark,regular,9,ubers,singles,Dread Plate,,Timid,Calm Mind,Judgment,Recover,Taunt,248,0,0,8,0,252,31,0,31,31,31,31,Fairy|Poison
Arceus-Dark,regular,9,ubers,singles,Dread Plate,,Bold,Foul Play,Will-O-Wisp,Recover,Taunt,248,0,132,0,0,128,31,0,31,31,31,31,Fairy|Poison
Arceus-Dark,regular,9,nationaldexubers,singles,Dread Plate,,Bold|Timid,Foul Play,Toxic/Will-O-Wisp/Refresh,Taunt/Defog/Stealth Rock,Recover,248,0,136,0,0,124,31,0,31,31,31,31,Poison
Arceus-Dark,regular,9,nationaldexubers,singles,Dread Plate,,Timid,Judgment,Calm Mind,Recover,Refresh/Taunt,248,0,4,0,160,96,31,0,31,31,31,31,Fairy|Poison
Arceus-Dragon,regular,9,ubers,singles,Draco Plate,,Adamant,Dragon Claw/Outrage,Flare Blitz,Dragon Dance,Extreme Speed,128,252,0,0,0,128,31,31,31,31,31,31,Fire
Arceus-Electric,regular,9,ubers,singles,Zap Plate,,Timid,Judgment,Ice Beam,Calm Mind,Recover,252,0,0,4,0,252,31,0,31,31,31,31,Poison|Ghost|Fairy
Arceus-Electric,regular,9,balancedhackmons,singles,Leftovers,Ice Scales|Fur Coat,Timid,Take Heart,Thunder Cage,Ice Beam/Secret Sword,Strength Sap,102,0,102,102,102,102,31,0,31,31,31,31,
Arceus-Fairy,regular,9,battlestadiumsingles,singles,Pixie Plate,,Modest,Judgment,Earth Power/Calm Mind,Taunt/Thunder Wave,Recover,4,0,0,252,0,252,31,0,31,31,31,31,Ground|Normal|Water
Arceus-Fairy,regular,9,godlygift,singles,Pixie Plate,,Timid,Calm Mind,Recover,Judgment,Earth Power,252,0,80,0,0,176,31,0,31,31,31,31,Ground
Arceus-Fairy,regular,9,godlygift,singles,Pixie Plate,,Bold,Stealth Rock,Will-O-Wisp,Judgment,Recover,252,0,252,4,0,0,31,0,31,31,31,31,Steel|Poison|Water
Arceus-Fairy,regular,9,mixandmega,singles,Pixie Plate,,Bold,Judgment,Power Gem/Surf/Will-O-Wisp,Calm Mind,Recover,248,0,184,0,0,72,31,0,31,31,31,31,
Arceus-Fairy,regular,9,ubers,singles,Pixie Plate,,Bold,Judgment,Thunder Wave/Will-O-Wisp/Calm Mind,Stealth Rock/Taunt/Dragon Tail,Recover,240,0,252,0,0,16,31,31,31,31,31,31,Water
Arceus-Fairy,regular,9,ubers,singles,Pixie Plate,,Bold,Iron Defense,Calm Mind,Recover,Judgment,248,0,136,0,0,124,31,0,31,31,31,31,Poison|Water
Arceus-Fairy,regular,9,nationaldexubers,singles,Pixie Plate,,Bold|Calm,Judgment,Taunt/Toxic/Will-O-Wisp,Stealth Rock/Taunt/Defog/Refresh,Recover,248,0,136,0,0,124,31,0,31,31,31,31,Water|Poison
Arceus-Fairy,regular,9,nationaldexubers,singles,Pixie Plate,,Bold|Timid,Calm Mind,Judgment,Recover,Will-O-Wisp/Power Gem/Taunt/Earth Power,248,0,136,0,0,124,31,0,31,31,31,31,Dark|Poison|Ground
Arceus-Fairy,regular,9,nationaldexubers,singles,Pixie Plate,,Bold|Timid,Judgment,Recover,Refresh,Calm Mind,248,0,136,0,0,124,31,31,31,31,31,31,Dark
Arceus-Fairy,regular,9,balancedhackmons,singles,Leftovers,Fur Coat|Ice Scales,Timid,Take Heart,Moonblast/Revelation Dance,Thunder Cage,Strength Sap,102,0,102,102,102,102,31,0,31,31,31,31,
Arceus-Fairy,regular,9,anythinggoes,singles,Pixie Plate,,Bold,Judgment,Will-O-Wisp/Thunder Wave,Recover,Power Gem/Thunder Wave,248,0,252,0,8,0,31,0,31,31,31,31,Water|Poison
Arceus-Fairy,regular,9,anythinggoes,singles,Pixie Plate,,Timid|Modest,Calm Mind,Judgment,Power Gem,Recover,0,0,0,252,4,252,31,0,31,31,31,31,Poison
Arceus-Fighting,regular,9,ubersuu,singles,Fist Plate,,Bold,Body Press,Stored Power,Cosmic Power,Recover,252,0,252,0,4,0,31,0,31,31,31,31,Fairy|Steel
Arceus-Fighting,regular,9,ubersuu,singles,Fist Plate,,Bold,Body Press/Judgment,Stealth Rock/Taunt/Iron Defense,Recover,Will-O-Wisp/Thunder Wave,252,0,252,0,4,0,31,0,31,31,31,31,Steel|Poison
Arceus-Fighting,regular,9,ubers,singles,Fist Plate,,Bold,Body Press,Cosmic Power,Recover,Stored Power,252,0,132,0,0,124,31,0,31,31,31,31,Poison
Arceus-Fire,regular,9,ubers,singles,Flame Plate,,Adamant,Dragon Dance,Flare Blitz,Earthquake,Taunt,128,252,0,0,0,128,31,31,31,31,31,31,Fire
Arceus-Flying,regular,9,ubers,singles,Sky Plate,,Timid,Calm Mind,Judgment,Taunt,Recover,248,0,0,8,0,252,31,0,31,31,31,31,Water
Arceus-Flying,regular,9,nationaldexubers,singles,Sky Plate,,Timid,Calm Mind,Judgment,Recover,Taunt/Refresh,72,0,132,52,0,252,31,0,31,31,31,31,Steel|Fairy
Arceus-Ghost,regular,9,godlygift,singles,Spooky Plate,,Timid,Judgment,Will-O-Wisp/Aura Sphere/Taunt,Calm Mind,Recover,248,0,0,84,0,176,31,0,31,31,31,31,Poison|Fairy
Arceus-Ghost,regular,9,godlygift,singles,Spooky Plate,,Bold,Judgment,Stealth Rock,Will-O-Wisp,Recover,252,0,156,0,0,100,31,0,31,31,31,31,Fairy
Arceus-Ghost,regular,9,mixandmega,singles,Spooky Plate,,Timid,Judgment,Substitute/Taunt/Will-O-Wisp,Calm Mind,Recover,252,0,4,0,0,252,31,0,31,31,31,31,
Arceus-Ghost,regular,9,ubers,singles,Spooky Plate,,Modest,Calm Mind,Judgment,Focus Blast,Power Gem,4,0,0,252,0,252,31,0,31,31,31,31,Stellar
Arceus-Ghost,regular,9,ubers,singles,Spooky Plate,,Timid,Calm Mind,Judgment,Dragon Tail,Recover,248,0,204,0,0,56,31,31,31,31,31,31,Water|Fairy|Poison
Arceus-Ghost,regular,9,balancedhackmons,singles,Spooky Plate,Magic Guard|Fur Coat,Timid,Judgment,Shore Up/Strength Sap,Knock Off,Spikes/Rapid Spin/Mortal Spin,102,0,102,102,102,102,31,0,31,31,31,31,
Arceus-Ghost,regular,9,balancedhackmons,singles,Spooky Plate,Fur Coat,Timid,Judgment,Shore Up/Strength Sap,Nasty Plot/Torch Song/Take Heart,Knock Off/Secret Sword,102,0,102,102,102,102,31,0,31,31,31,31,
Arceus-Grass,regular,9,ubersuu,singles,Meadow Plate,,Timid,Judgment,Calm Mind,Recover,Taunt,248,0,0,8,0,252,31,0,31,31,31,31,Poison|Fairy
Arceus-Grass,regular,9,ubers,singles,Meadow Plate,,Timid,Calm Mind,Judgment,Recover,Earth Power,252,0,0,4,0,252,31,0,31,31,31,31,Ground
Arceus-Grass,regular,9,ubers,singles,Meadow Plate,,Timid,Grass Knot/Judgment,Earth Power,Ice Beam,Recover,252,0,0,4,0,252,31,0,31,31,31,31,Ground
Arceus-Ground,regular,9,nationaldexubers,singles,Earth Plate,,Timid|Modest,Calm Mind,Judgment,Ice Beam/Power Gem,Recover,0,0,4,252,0,252,31,0,31,31,31,31,Ground|Water
Arceus-Ground,z-attack,9,nationaldexubers,singles,Groundium Z|Earth Plate,,Adamant,Dragon Dance/Swords Dance,Earthquake,Stone Edge,Recover/Taunt/Healing Wish,72,252,60,0,0,124,31,31,31,31,31,31,Ground|Rock
Arceus-Ground,regular,9,nationaldexubers,singles,Earth Plate,,Bold,Judgment,Ice Beam/Toxic/Taunt,Toxic/Stealth Rock,Recover,252,0,104,28,0,124,31,0,31,31,31,31,Ground|Poison
Arceus-Ground,regular,9,battlestadiumsingles,singles,Earth Plate,,Jolly,Earthquake,Dragon Dance,Extreme Speed/Taunt/Recover,Stone Edge,0,252,4,0,0,252,31,31,31,31,31,31,Normal|Fairy|Ghost
Arceus-Ground,regular,9,godlygift,singles,Earth Plate,,Adamant,Dragon Dance,Recover,Earthquake,Gravity/Stone Edge,0,252,0,0,4,252,31,31,31,31,31,31,Ground|Fire
Arceus-Ground,regular,9,godlygift,singles,Earth Plate,,Adamant,Swords Dance,Recover,Earthquake,Stone Edge,84,252,0,0,0,172,31,31,31,31,31,31,Ground|Fire
Arceus-Ground,regular,9,godlygift,singles,Earth Plate,,Bold,Judgment,Ice Beam,Calm Mind,Recover,252,0,88,0,0,168,31,0,31,31,31,31,Ground
Arceus-Ground,regular,9,mixandmega,singles,Earth Plate,,Bold,Judgment,Ice Beam/Power Gem/Gravity,Calm Mind/Will-O-Wisp/Stealth Rock,Recover,252,0,156,0,0,100,31,0,31,31,31,31,
Arceus-Ground,regular,9,mixandmega,singles,Earth Plate,,Adamant,Dragon Dance,Earthquake,Stone Edge/Gravity,Flare Blitz/Recover,0,252,0,0,4,252,31,31,31,31,31,31,
Arceus-Ground,regular,9,ubers,singles,Earth Plate,,Adamant,Dragon Dance,Earthquake,Stone Edge,Recover/Ice Beam/Taunt,120,252,0,0,0,136,31,31,31,31,31,31,Ground|Fire|Water
Arceus-Ground,regular,9,ubers,singles,Earth Plate,,Calm,Calm Mind,Judgment,Power Gem/Ice Beam,Recover,240,0,0,0,252,16,31,31,31,31,31,31,Fairy|Steel
Arceus-Ground,regular,9,anythinggoes,singles,Earth Plate,,Bold,Judgment,Recover,Will-O-Wisp/Thunder Wave,Stealth Rock/Dragon Tail/Power Gem,248,0,244,0,0,16,31,31,31,31,31,31,Fairy|Water
Arceus-Ground,regular,9,anythinggoes,singles,Earth Plate,,Modest,Calm Mind,Judgment,Power Gem,Recover,0,0,0,252,4,252,31,0,31,31,31,31,Ground|Fairy
Arceus-Ground,regular,9,anythinggoes,singles,Earth Plate,,Impish|Calm,Dragon Dance,Earthquake,Stone Edge,Recover,248,56,136,0,0,68,31,31,31,31,31,31,Fairy|Fire|Ground
Arceus-Ground,regular,9,anythinggoes,singles,Earth Plate,,Adamant,Dragon Dance,Earthquake,Stone Edge,Taunt,0,252,0,0,4,252,31,31,31,31,31,31,Fire
Arceus-Ice,regular,9,ubersuu,singles,Icicle Plate,,Timid,Calm Mind,Judgment,Recover,Taunt/Iron Defense/Dragon Tail/Will-O-Wisp,248,0,0,8,0,252,31,0,31,31,31,31,Fairy|Water|Poison|Ghost
Arceus-Ice,regular,9,ubersuu,singles,Icicle Plate,,Timid,Calm Mind,Judgment,Recover,Thunderbolt/Earth Power,0,0,4,252,0,252,31,31,31,31,31,31,Electric|Ground|Ice
Arceus-Ice,regular,9,ubers,singles,Icicle Plate,,Timid,Judgment,Thunderbolt,Calm Mind,Recover,248,0,0,8,0,252,31,0,31,31,31,31,Water
Arceus-Poison,tera,9,ubersuu,singles,Toxic Plate,,Adamant,Dragon Dance,Gunk Shot,Earthquake/Flare Blitz,Recover/Substitute/Taunt/Tera Blast,0,252,4,0,0,252,31,31,31,31,31,31,Fire|Ground|Flying
Arceus-Poison,regular,9,ubersuu,singles,Toxic Plate,,Adamant,Swords Dance,Extreme Speed,Gunk Shot,Earthquake/Flare Blitz/Recover,0,252,4,0,0,252,31,31,31,31,31,31,Normal|Fire|Fairy
Arceus-Poison,regular,9,ubersuu,singles,Toxic Plate,,Timid,Calm Mind,Sludge Bomb,Earth Power/Flamethrower,Recover,252,0,0,4,0,252,31,0,31,31,31,31,Fairy|Ground|Water|Dark|Flying
Arceus-Poison,regular,9,ubersuu,singles,Toxic Plate,,Timid,Sludge Bomb,Will-O-Wisp,Recover,Earth Power/Flamethrower/Taunt/Perish Song,252,0,4,0,0,252,31,31,31,31,31,31,Water|Fairy
Arceus-Poison,regular,9,mixandmega,singles,Toxic Plate,,Bold,Calm Mind,Sludge Bomb,Surf,Recover,252,0,156,0,0,100,31,0,31,31,31,31,
Arceus-Poison,regular,9,ubers,singles,Toxic Plate,,Impish,Poison Jab,Will-O-Wisp,Taunt,Recover,252,0,132,0,0,124,31,31,31,31,31,31,Grass|Water|Steel
Arceus-Poison,regular,9,ubers,singles,Toxic Plate,,Timid,Iron Defense,Body Press,Sludge Bomb,Recover,252,0,160,0,0,96,31,0,31,31,31,31,Grass|Water
Arceus-Poison,regular,9,balancedhackmons,singles,Heavy-Duty Boots|Toxic Plate,Magic Bounce,Sassy|Jolly,Shore Up,Shell Side Arm/Noxious Torque,Nuzzle,Teleport/Knock Off,85,83,85,85,85,85,31,31,31,31,31,31,Poison
Arceus-Psychic,regular,9,ubersuu,singles,Mind Plate,,Bold,Stored Power,Cosmic Power,Recover,Body Press,252,0,252,0,4,0,31,0,31,31,31,31,Fairy|Poison
Arceus-Psychic,regular,9,ubers,singles,Mind Plate,,Bold,Cosmic Power,Stored Power,Recover,Taunt,252,0,132,0,0,124,31,0,31,31,31,31,Poison
Arceus-Rock,regular,9,ubers,singles,Stone Plate,,Timid,Judgment,Calm Mind,Recover,Grass Knot,252,0,0,4,0,252,31,0,31,31,31,31,Grass
Arceus-Rock,regular,9,nationaldexubers,singles,Stone Plate,,Timid,Judgment,Will-O-Wisp,Stealth Rock/Taunt/Refresh,Recover,252,0,68,48,44,96,31,0,31,31,31,31,Rock|Grass
Arceus-Steel,regular,9,ubers,singles,Iron Plate,,Timid,Judgment,Thunder,Calm Mind,Recover,252,0,4,0,0,252,31,0,31,31,31,31,Water
Arceus-Steel,regular,9,balancedhackmons,singles,Fist Plate|Earth Plate,Good as Gold|Well-Baked Body|Levitate,Timid,Nasty Plot,Tachyon Cutter/Revelation Dance,Judgment,Shore Up,102,0,102,102,102,102,31,0,31,31,31,31,
Arceus-Steel,regular,9,balancedhackmons,singles,Heavy-Duty Boots,Ice Scales,Timid,Shore Up,Revelation Dance,Topsy-Turvy,Glare,102,0,102,102,102,102,31,0,31,31,31,31,
Arceus-Water,regular,9,mixandmega,singles,Splash Plate,,Bold,Judgment,Calm Mind/Will-O-Wisp,Will-O-Wisp/Ice Beam,Recover,252,0,156,0,0,100,31,31,31,31,31,31,
Arceus-Water,regular,9,ubers,singles,Splash Plate,,Bold,Judgment,Ice Beam/Dragon Tail,Calm Mind/Thunder Wave/Will-O-Wisp,Recover,240,0,252,0,0,16,31,31,31,31,31,31,Fairy|Poison
Arceus-Water,regular,9,nationaldexubers,singles,Splash Plate,,Bold,Calm Mind,Judgment,Recover,Ice Beam/Earth Power,248,0,244,0,0,16,31,0,31,31,31,31,Fairy|Poison
Arceus-Water,regular,9,nationaldexubers,singles,Splash Plate,,Timid,Calm Mind,Judgment,Earth Power/Grass Knot,Recover,0,0,4,252,0,252,31,0,31,31,31,31,Ground|Grass
Arceus-Water,regular,9,nationaldexubers,singles,Splash Plate,,Timid,Calm Mind,Refresh,Recover,Judgment,252,0,120,0,0,136,31,31,31,31,31,31,Fairy
Arceus-Water,regular,9,balancedhackmons,singles,Leftovers,Fur Coat,Timid|Bold,Take Heart,Scald,Spirit Shackle/Thunder Cage,Shore Up/Strength Sap,85,85,85,85,85,85,31,31,31,31,31,31,
Arceus-Water,regular,9,anythinggoes,singles,Splash Plate,,Bold,Will-O-Wisp,Judgment,Recover,Dragon Tail/Taunt/Stealth Rock,248,0,252,0,8,0,31,31,31,31,31,31,Fairy|Poison
Victini,regular,9,nationaldexuu,singles,Heavy-Duty Boots,,Jolly,V-create,U-turn,Bolt Strike,Toxic/Will-O-Wisp/Encore,0,252,0,0,4,252,31,31,31,31,31,31,
Victini,regular,9,nationaldexmonotype,singles,Choice Band,,Jolly,V-create,Bolt Strike,U-turn,Trick/Brick Break,0,252,0,0,4,252,31,31,31,31,31,31,
Victini,z-attack,9,nationaldexmonotype,singles,Normalium Z,,Timid,Celebrate,Stored Power,Searing Shot,Focus Blast/Thunderbolt,0,0,0,252,4,252,31,0,31,31,31,31,
Victini,regular,9,nationaldexmonotype,singles,Heavy-Duty Boots,,Jolly,V-create,Bolt Strike,Substitute/Toxic/Encore,Power-Up Punch/U-turn,0,252,0,0,4,252,31,31,31,31,31,31,
Victini,regular,9,nationaldex,singles,Choice Scarf,,Jolly,V-create,U-turn,Bolt Strike/Final Gambit,Trick,0,252,0,0,4,252,31,31,31,31,31,31,
Victini,regular,9,nationaldex,singles,Heavy-Duty Boots,,Jolly,V-create,Bolt Strike,U-turn,Encore/Toxic/Glaciate,0,252,0,4,0,252,31,31,31,31,31,31,
Victini,z-attack,9,nationaldex,singles,Normalium Z,,Timid,Celebrate,Searing Shot,Stored Power,Focus Blast,0,0,0,252,4,252,31,0,31,31,31,31,
Servine,tera,9,nfe,singles,Eviolite,Contrary,Timid,Leaf Storm,Synthesis,Knock Off,Glare/Giga Drain/Tera Blast,252,0,0,0,4,252,31,31,31,31,31,31,
Serperior,tera,9,uu,singles,Leftovers|Light Clay,Contrary,Timid,Leaf Storm,Tera Blast/Reflect,Glare,Synthesis/Light Screen,204,0,0,52,0,252,31,31,31,31,31,31,Electric
Serperior,regular,9,ou,singles,Choice Scarf,Contrary,Modest|Timid,Leaf Storm,Knock Off,Giga Drain,Glare,0,0,0,252,4,252,31,31,31,31,31,31,Grass
Serperior,tera,9,ou,singles,Leftovers,Contrary,Timid,Leaf Storm,Tera Blast,Glare,Dragon Pulse/Substitute,0,0,4,252,0,252,31,31,31,31,31,31,Ground|Fire
Serperior,regular,9,nationaldexuu,singles,Leftovers,Contrary,Timid,Substitute,Glare,Leaf Storm,Hidden Power Fire,56,0,0,200,0,252,31,31,31,31,31,31,
Serperior,regular,9,nationaldexuu,singles,Heavy-Duty Boots|Leftovers,Contrary,Timid,Leaf Storm,Defog,Synthesis,Glare/Knock Off,164,0,0,92,0,252,31,31,31,31,31,31,
Serperior,z-attack,9,nationaldexuu,singles,Normalium Z,Contrary,Timid,Leaf Storm,Hyper Beam,Hidden Power Fire,Synthesis/Glare,0,0,0,252,4,252,31,0,31,31,31,31,
Serperior,regular,9,nationaldex,singles,Leftovers,Contrary,Timid,Leaf Storm,Hidden Power Fire,Substitute,Glare,56,0,0,200,0,252,31,0,31,31,31,31,
Serperior,regular,9,nationaldex,singles,Leftovers,Contrary,Timid,Leaf Storm,Hidden Power Fire,Dragon Pulse,Glare,0,0,0,252,4,252,31,0,31,31,31,31,
Serperior,regular,9,1v1,singles,Leftovers,Contrary,Timid,Leaf Storm,Leech Seed,Substitute,Protect,248,0,0,8,0,252,31,31,31,31,31,31,
Serperior,regular,9,1v1,singles,Assault Vest,Contrary,Timid,Leaf Storm,Frenzy Plant,Knock Off,Mirror Coat,40,0,0,244,144,80,31,31,31,31,31,31,Grass
Serperior,tera,9,battlestadiumsingles,singles,Leftovers|Focus Sash,Contrary,Timid,Leaf Storm,Glare,Tera Blast,Taunt/Substitute/Dragon Pulse,76,0,0,180,0,252,31,0,31,31,31,31,Fire|Rock|Stellar
Serperior,tera,9,battlestadiumsingles,singles,Leftovers|Sitrus Berry|Rocky Helmet,Contrary,Timid,Leaf Storm,Synthesis,Tera Blast,Taunt/Glare/Reflect,252,0,124,0,0,132,31,0,31,31,31,31,Fire|Rock|Stellar
Serperior,tera,9,battlestadiumsingles,singles,Light Clay,Contrary,Timid,Leaf Storm,Reflect,Light Screen,Glare/Tera Blast,252,0,4,0,0,252,31,0,31,31,31,31,Fire|Stellar
Pignite,regular,9,nfe,singles,Eviolite,,Adamant,Close Combat,Flare Blitz,Knock Off,High Horsepower/Sucker Punch,0,252,0,0,4,252,31,31,31,31,31,31,
Emboar,regular,9,pu,singles,Heavy-Duty Boots|Choice Band,Reckless,Adamant|Jolly,Flare Blitz,Close Combat,Sucker Punch,Knock Off/Earthquake,0,252,4,0,0,252,31,31,31,31,31,31,Dark
Emboar,regular,9,pu,singles,Choice Scarf,Reckless,Jolly,Flare Blitz,Close Combat,Knock Off,Earthquake/Head Smash,0,252,0,0,4,252,31,31,31,31,31,31,Dark|Fighting|Fire
Emboar,regular,9,monotype,singles,Assault Vest,Reckless,Sassy|Careful,Fire Blast/Flare Blitz,Sucker Punch,Heavy Slam,Head Smash/Wild Charge/Close Combat,248,0,0,0,224,36,31,31,31,31,31,31,
Dewott,regular,9,nfe,singles,Eviolite,,Adamant,Swords Dance,Liquidation/Waterfall,Knock Off,Aqua Jet/Flip Turn,252,252,0,0,0,4,31,31,31,31,31,31,
Dewott,regular,9,nfe,singles,Eviolite,,Modest,Flip Turn,Knock Off,Surf,Ice Beam,252,0,0,252,0,4,31,31,31,31,31,31,
Samurott,regular,9,zu,singles,Heavy-Duty Boots|Assault Vest,,Timid,Hydro Pump,Ice Beam,Flip Turn,Knock Off,0,4,0,252,0,252,31,31,31,31,31,31,Grass|Fairy
Samurott-Hisui,regular,9,ou,singles,Assault Vest,Sharpness,Adamant,Ceaseless Edge,Razor Shell/Aqua Cutter,Sucker Punch/Aqua Jet,Knock Off/Flip Turn,248,84,0,0,124,52,31,31,31,31,31,31,Poison
Samurott-Hisui,regular,9,ou,singles,Focus Sash,Sharpness,Jolly,Ceaseless Edge,Razor Shell/Aqua Cutter,Aqua Jet/Sucker Punch,Knock Off/Taunt/Encore,0,252,0,0,4,252,31,31,31,31,31,31,Ghost
Samurott-Hisui,regular,9,ou,singles,Heavy-Duty Boots,Sharpness,Jolly,Ceaseless Edge,Razor Shell/Aqua Cutter,Knock Off,Encore/Flip Turn,0,252,0,0,4,252,31,31,31,31,31,31,Poison|Fire
Samurott-Hisui,regular,9,ou,singles,Choice Scarf,Sharpness,Jolly,Ceaseless Edge,Razor Shell/Aqua Cutter,Knock Off,Flip Turn/Sacred Sword,0,252,4,0,0,252,31,31,31,31,31,31,Water|Dark
Samurott-Hisui,regular,9,ou,singles,Black Glasses,Sharpness,Adamant|Jolly,Swords Dance,Ceaseless Edge,Razor Shell/Aqua Cutter,Sucker Punch,0,252,4,0,0,252,31,31,31,31,31,31,Dark
Samurott-Hisui,regular,9,nationaldex,singles,Black Glasses|Protective Pads|Heavy-Duty Boots,Sharpness,Jolly,Ceaseless Edge,Razor Shell/Aqua Cutter,Sucker Punch,Sacred Sword/Swords Dance/Encore,0,252,0,0,4,252,31,31,31,31,31,31,
Samurott-Hisui,regular,9,nationaldex,singles,Choice Scarf,Sharpness,Jolly,Razor Shell/Aqua Cutter,Ceaseless Edge,Sacred Sword/Knock Off,Flip Turn,0,252,0,0,4,252,31,31,31,31,31,31,
Samurott-Hisui,regular,9,nationaldex,singles,Assault Vest,Sharpness,Adamant,Razor Shell,Ceaseless Edge,Sucker Punch,Knock Off/Flip Turn/Sacred Sword,168,176,0,0,80,84,31,31,31,31,31,31,
Samurott-Hisui,regular,9,monotype,singles,Heavy-Duty Boots,Sharpness,Jolly,Sacred Sword/Ceaseless Edge,Aqua Cutter/Ceaseless Edge,Sucker Punch,Swords Dance,0,252,4,0,0,252,31,31,31,31,31,31,
Samurott-Hisui,regular,9,monotype,singles,Heavy-Duty Boots,Sharpness,Jolly,Ceaseless Edge,Sacred Sword/Aqua Cutter,Sucker Punch,Swords Dance,0,252,4,0,0,252,31,31,31,31,31,31,
Samurott-Hisui,regular,9,monotype,singles,Choice Scarf,Sharpness,Jolly,Ceaseless Edge,Aqua Cutter,Sacred Sword,Knock Off/Flip Turn,0,252,0,0,4,252,31,31,31,31,31,31,
Samurott-Hisui,regular,9,monotype,singles,Focus Sash,Sharpness,Jolly,Ceaseless Edge,Aqua Cutter,Taunt/Swords Dance/Sacred Sword,Sucker Punch,0,252,4,0,0,252,31,31,31,31,31,31,
Samurott-Hisui,regular,9,stabmons,singles,Choice Scarf,Sharpness,Jolly,Aqua Cutter/Razor Shell,Ceaseless Edge,Knock Off/Kowtow Cleave,Flip Turn,0,252,0,0,4,252,31,31,31,31,31,31,
Samurott-Hisui,regular,9,stabmons,singles,Choice Band,Sharpness,Jolly|Adamant,Aqua Cutter/Razor Shell,Ceaseless Edge,Knock Off/Jet Punch/Kowtow Cleave,Flip Turn,0,252,0,0,4,252,31,31,31,31,31,31,
Samurott-Hisui,regular,9,stabmons,singles,Black Glasses|Life Orb,Sharpness,Jolly|Adamant,Aqua Cutter/Jet Punch,Ceaseless Edge,Kowtow Cleave/Knock Off,Sucker Punch/Swords Dance,0,252,0,0,4,252,31,31,31,31,31,31,
